message_type,sender_address,receiver_address,amount,transaction_flag,message_length
normal,0x41e9d01518478717872a08533e0fac91cc4e8588,0xdaccfdeb2118e33b206a329853da3e56b79fcf53,37.2263,1,79
scam,0xc9fcf86d251d57ac9199d8b472d0a532f509d4a2,0x32dc24818a8a351922a444f7d38e31dae620d9e7,23.6354,1,181
scam,0x915b17eb07f232d30ca3e426f7d828d0cadc7e1a,0x44b3fbaef9aaf7498477d47cd59d17d170e5e5b4,30.7499,1,180
begging,0x63247cd7497a534408bb875f9966a10119c52dce,0xfcc54b11b06591f01a0bebdf4bc80b78950ef2a4,2.6053,1,58
begging,0xbcef09e0d13d21676cd67591a27dec5bad5274bf,0x6fc23782babb29e97b98bcb35a5a6560e0512d3d,3.8957,1,57
begging,0xd3d72f1321911bfe30dce00b24f23a354cdd30ae,0xca6fb62a479dd4e1fc2973850173d6367b26f7e1,3.0529,1,59
normal,0xeba84f1d0968801471bf5ec494a95f186c885502,0x26a3ef597cb105c6e4ebbda3c1a180a946cc9e87,7.249,1,119
normal,0x60eabc38f0f6f49804bc7a70ff8a4a6e432c4718,0x3df4cc2e8c52a5b01959223dd4756d4915c2ad26,13.9146,1,113
normal,0x226e39bdb4dddb8a0c7eaf75654923d9d414d5a7,0x23732532e2a9ff0ee781a001e2a7249829bce41d,3.7611,1,138
normal,0x163dae1ada90aeb85316184daac599c78f2b3dcb,0xd5238b078a6b6f9ce82594f6532449f5efe73846,12.5372,1,141
scam,0x4ba536dff73a140777753c53b77481f7117cc089,0x9b9b2d97fb1b6c4fd14debb5d96f30eeaf312d8c,12.9783,1,177
begging,0x9ba10faf7a47a20fcce74c817e29e9ab0cf2d572,0x8548fb3c3e0da358a148dfb59120a5c31d2ceae0,1.8256,1,98
normal,0xbfb1e7a498672fd05430aca392951ae09f7ea228,0xd1b6deb62ec6a50a617ecb6d989817cf72feedc4,15.1945,1,114
normal,0x96fd7da85ed3a84eec1c6c6cc6d58ad44c225649,0x5a4c06a7e86034141dc2d4185c1f971724a55d31,3.5223,1,71
normal,0x9cd864083ba8b1f55641aa88cd762eb0314d2d54,0x9494360fb23c4baabffa66e1ad2511ee8a71ccfd,2.4435,1,150
begging,0x0d56086a7c873b2f2f9490f38de41ce5339de066,0x08eede879f783a341829f602a1e551b11a9fa01c,3.3309,1,50
scam,0x846aa1f100125e651770c0504180c979916159ee,0xf6094c7534bfff693c4bdc4a50138236a4104c8d,5.9824,1,209
normal,0xb8d5a5327b7c7b6a1172cd84e90bf5341d7a2ba7,0xbe415106309ed21da14e09b114d3eeec6f732c6a,3.1006,1,120
normal,0x4f8ba317f807aef2a996291db9bd0aadbd64c69a,0x6f820696b9c266e10af3d4b23158f2dfce3b82d2,6.7874,1,140
normal,0xc232f25381d55302a9f540fb0894e190e77aa842,0x6c50e5c6a2f7f12a2f0c9d88c0705ac98b45379b,3.0705,1,179
normal,0x293f0a03dccd180fe9a691bbc7c1c0914437934d,0x98a52de3dc67cc595997371c0d24bc8acd14747a,27.9956,1,123
normal,0x96de1d70c3db3f4488fb68c6421f9605dc4d7593,0x8be0edab4d3fd9dc4f7ac2242d0f7a7460893b8d,15.5723,1,111
begging,0x50600c41ec0cea025118842031a17e9b8a638b83,0xc865365d5c4a029df70f0839658f4860aae04a5b,2.473,1,113
normal,0xb33a365ce010167fd6577b75d1c69cf333f81e9b,0x20708b06c223e2329e58c65f2c8a4cde97a9fa46,7.0103,1,15
normal,0x52ac05a1cfe1a314546bbbcb825225b408316c88,0x7826e90b36f3f57471a3e54b80bfb4878d8db4b0,3.7559,1,130
begging,0xa7bf7aa10104f0998a7e9a289eeb62c193683b79,0x0663ce56f315fb9d8f3de6c92b10e56083664c41,2.2634,1,101
normal,0x1f417bb50049b4703738196cf40328fbe3ddd673,0x70ab91f4341738e393ba371e8e7c07f89c37c131,1.458,0,125
normal,0xa6c2e78d4b0b9e343fc1962afe1a78721d5460c7,0x54d0e61c2cb452c66da361c9e16e895798028ec2,6.456,1,148
scam,0x1d66e86c134e141e12ba0752784d0ea34228f5a4,0x4d2e024dc9b8b9ac87bede51946d06d27f34042d,39.655,1,227
normal,0x865b5b0560ef27dd0d2868c1988311d2ec6fa7ac,0x0ba4760d5b870ce37bcc944d4eb43e3c05fb259a,9.7438,1,151
scam,0xcdf6c45230c8c927ed536a3afc82b5270cef55da,0xf26ea39fc1143ccc5e612eb1cea15451449b28e6,12.1317,1,176
normal,0x0035d3a9c88a940586fc46ba9927674db85f2035,0x8a1a53f7c71a01e229a4059609e788980239f885,14.6313,1,43
begging,0xcc124284570642c71630211806bb8a843c4d86ca,0x5c16a9b615a31d501b0d799d35ce9bd231fa8a8d,1.5783,1,62
normal,0x67ab071bb922258ac7e2b0edef40953e23cf2758,0x1fe73718a9c413130db853f7a280a6ba690dcc90,21.161,1,144
normal,0xf65efc44ce7fd34145cae9c8c937c454004a0b80,0xf80bf8df262a94a0a046164d0a6572880d381c9d,2.6964,1,99
normal,0x9a4512c836da43bf0ae1bd14ad281aca599f4b29,0x38afc3edf48dd34d4bce6c24d5d4dc10387414e8,16.5191,1,137
normal,0xa42ba585a52002f9d4dd41e16429ad97dd5f0fd9,0x8b96065628e741907f7ae466a1d803c8c2acea31,15.6172,1,112
scam,0x8acd45936007284e5342b7b8ac36eccdedc68daa,0xa5cfaacdaf24aa1ca5f0d200c76e2ed7adf090a5,86.4643,1,111
normal,0x1684f1d109e2d3e7d163e6d7ad212c3d65123862,0xe65268f42c2fb6aebe27fb8f7e87d782a355272e,9.5804,1,95
normal,0x4fec602a0bf0497c40c0fb44c6d479ce5e84183e,0x8ebdda5ee5a51a540c28a586b0ea66cf60342a62,12.6317,1,102
normal,0xb22309fbbe5939a6b6c51c6fcb017d831015342d,0x274f31b7b285e2b5a0d47e1561d75b0f430a5c54,14.2295,1,74
scam,0x4c7ae99f3c7bd6e355d7e4ebfc7e654bdd8fa804,0x839fae6fe964c9d3cd79910144e70c0317a6ccdb,53.0054,1,212
begging,0x4356659bafe703b6717328c643dbcb6731120c89,0x5b00209044ef3a58cf07457326291b67d5d6dbdb,7.3731,1,167
normal,0x41a5ee8288347e33bd5d1309fa30a0eada6105b9,0x050ae2d9e724bee9d687f456fcdd2a76132a7d58,19.2471,1,149
scam,0xda947f10e422b43169dcb3a3b32c4283897e337d,0x098340b3a82c6c725cf1f1c5fc4ab2871a3f6611,25.2814,1,199
normal,0x8261da4723c800cf220126690740b558adb5ead2,0xafdf8af2fd5f8ecfb88912d960b29cf42b53564f,6.7137,1,140
begging,0x56360e5f8a545b88652252e5e98f57ec34cc03c6,0xd584c9022fba5d3bc7f8a6e762c66a8322878d73,2.0562,1,62
begging,0x402fc4c763b6977f6796071caa01263ddd7b8c89,0x156b2e13acb7e3a9ff22f199ac69178fa64d46a9,4.614,1,113
begging,0x9742fa5835db2f8bc8957ef2b64c67a68bcfa3b1,0x853a915a9cf7a87fb464a3c76d85411540af38cd,2.7107,1,106
normal,0x67dbb5f2c8b526b944eb30dae7432dfa7944dd38,0x7b5ffe20a4651f97aca73d956aa026ad62fcbe1f,12.4029,1,103
normal,0x8778c09dcb0af64f7ba34373c69e36aae0bfc8c7,0x083f176e45ee30e7273e4200b7b27771363a02ca,7.3465,1,117
scam,0xf017fb8d3845e68a0f192bffd2199447c821ecc6,0x9656abf8cc36c8eb35f2d8b20aa5bead89dd0a65,18.9104,1,198
scam,0x64db76070cd7fcdab0baa6d136cd8af6fb743d8c,0x7b68c8a963b1a35c1461f1f410bb1559eb7fe978,48.9296,1,203
normal,0xf93c9bc292abc4fee1dce6b5e43da05ce9e0f6bc,0xa2cfc313c6da483bd478b67c59b26fb82758cbfd,32.248,1,121
scam,0x5d3fae83757b7fd041429b1b57f30c8e70f30186,0x470315c37a3bbcb891ee8246deac51aa831940db,32.8522,1,158
scam,0xf9871b08079b09aef2452466ecf8552ef229eb08,0x109199fc7b12dcb02b0f70e92f538be4095205e7,7.4158,1,168
scam,0xfc74aacbdc87f902b4a2951cb4ebc60cf4d59ab7,0x46038341e62c5d7cf2ef06d42013b537ffb6056e,12.4431,1,145
normal,0x8b4eec9ef93d6fb825d7736a5e1919ca7119e994,0x68a129db921fef808459b22673e24c584b6f86dd,11.747,1,144
scam,0x8132c988b183a688143dd636558848dec05aefba,0x30b927ee16246ad80a11e4860f0e65ff3d223e2a,39.7882,1,125
scam,0xa300d514533c41cde48c5e841df030ff9b4b306d,0xc08b93ebbc6fcfebfde4473b22fc6a45340a13e6,21.5365,1,154
scam,0x6ab1cd2afbe6f109bdaca142f54f5dbe0e57e9d2,0x7b32570a959ef688afc3d132d70b933955b1f2be,7.1752,1,125
scam,0x5d784fad4c8876e089139bf5da555171798228b2,0x0836380de5346ccdfbe9b7e04d2895db2d993df4,67.8805,1,145
normal,0x5316ae1c887897da67075a9564cb8a3e72be2b86,0xc07ee26b8659b7a395807bddf737edc546d57d81,6.2024,1,68
normal,0x6057b35308c4815d2548de6a8c974a5854441fbc,0x58fd39d050eeda5fa8c9d3c4de09f0a67a0fa56e,6.6688,1,115
normal,0x97e0ffb4cda92d6348eef9ae4c327a594e9aa909,0x313d90e80e9c97372650169372839dfc645f64a5,10.0947,1,135
begging,0xeb129a5e1befd45e75ca4c914a9675156647fa56,0x5fdccdc8b8e09529c837bed24475b2605c21a554,1.5027,1,103
normal,0xee5b0d45acd1bdce8690e71ee2b6f44769fb8c29,0x83c3bb092b4af84dacfff3f3c696f0a06ec37736,6.757,1,127
normal,0x06188a5ab654acd4d5d55ed07060587b09cf88c9,0x84c52e355a80a1d7a9fa14a9707f5f525bf94c5c,6.3284,1,69
scam,0xfe44f5f9549a6e209f46384e5453c23d2432b505,0xdaf1e8ceec27b2dfbc099b4c137b0520cc0bfa5e,20.7552,1,149
scam,0x9a4e88043b817d0a1a7c4900e50f3ea56c3bdf7b,0x18446378b0cf3d7e5887ea4edd8087c4c1e8cbdc,91.2495,1,155
begging,0x773cbb90f6098265c30572a2d730a49df1d5228d,0x1fd35439f88d8dce4d97fa32eed2afe54c9a6062,1.0799,0,66
normal,0x96650309ffc6ab2da99675a58fe0ff47cd909f3b,0x42cf2ea4943f4554bef5942a558f360eeff2e0c5,5.0533,1,100
begging,0x2e3caa40ac2401153a31d1ff63ed43791b06dc97,0x92c8424d447f691cfbb7f5cabd28114f4a38ddbc,1.7144,1,64
scam,0x07542a31c706ee5fa1a85af5e1748c1525f07fe3,0xf63333eb568b21523b8fb4a2e9f2756a07a810d5,21.9239,1,195
begging,0x9da61dbce4592d93e62b2a97fd9b95a89071f607,0x34e607e228876c9606cad27aa9b1b76350c3689b,2.0682,1,83
begging,0xab6d974b0f90225268650a9758688da4b30b7d6e,0x816cfe28fbc393abcd94a8b31d922e730a477881,5.7505,1,121
normal,0x3aeaf962cae84347366ec135de4bf28dcd8b3209,0x2c09d0b7db1fc12df998844ee63e2fdeb822b71a,15.9264,1,85
normal,0x03fafacf56ea177b9fd57dbde8313ccb52a17826,0xf64b324c6199768d2d17000b0f4b0fd9886a4209,2.9967,1,147
scam,0x9e40ae4a20d9460c9a11c37592d43a063ab3ffbb,0xe57e2170d556b0a71bc0fa38407a3d2adef6d4ec,55.571,1,190
scam,0xf3bf5193bd7194f7739a8302eb6493bb457f26ec,0x7bc57525cbf814f98dbf548d8e55ca1947f87353,16.2013,1,191
begging,0x555b41d6d3f5adff9ed083be48ebefd16b1bfd7a,0xda09c4330c8d9b6f3198d22a85481fd6675f8bd3,4.589,1,119
normal,0x66563e4f28cbcb9ba2752fa0f67f757a5ef88600,0x361e1a135ce8e321830a0e5f2a8f8f606fb99502,9.3059,1,112
normal,0xdef1884284b97dce59f989bb8e24bc53f8a00f33,0x5c9b1ef092f3c24b5156b297bca1ec237f5a49d3,13.4697,1,118
normal,0x182feca80ca179af0d79b549a3c1c2f66312e72c,0x72b3cc670126330cc7b9583272ac223f301ce8f8,6.8911,1,132
normal,0x11c31c23f06ffb0f3de933fc27d799df286f2742,0x0bbefb701f048b81f5e7a1f09d983e1437aaeb74,8.8774,1,114
scam,0x6aa1652d072b5f219d78e08d5b9111d476bb2840,0xa0c5b38e80a9868aaaaaa2c95c9b367285336cc0,27.5648,1,187
normal,0x05fea4653ecf3cc9376a7897fdf8827d7a616eb0,0x8cef3e47481b445051f2c707b649fabe7aeab941,6.6477,1,71
normal,0xb420bb723fa0bb3557ec5fcf13c703384ee2a3f3,0x427467395092359c7b22d93d799c035ede34afff,9.1254,1,117
normal,0x7c4e3169381789c1ccf980812b7bde3c7d925df1,0xd64cf5e43b7eff5d202aa1fbc1b21b84ad8d4719,3.6525,1,140
begging,0xc0c362859806a483e4ff26b6419c7a2b219b44da,0x302266233bd8c0c921c1d740d6c9599d9e7a6ae7,3.253,1,104
normal,0xf2d75fd76f38483f85401b7b848c41abd6b33ccd,0x457e94f89c04a7120980e468a1d44358b23fb559,5.2141,1,99
scam,0xedbbc8f1998e010fa143dcecfa259be3e5778409,0xfececc2adca3459e2710741786cb217b43799c29,110.4998,1,167
begging,0x9784d94b732783b1b22cd5fbfa43801a79e42c19,0x750a6b0809b5b58ef138748d7bca6109eebfbbf8,2.0339,1,95
normal,0x4b45e4b6b21f8d45589d543181cb0e8b0c3dee31,0x25a76dc390029274ae86a916d75f5056fc1d87ed,12.0073,1,133
begging,0x124bc7ae05d223561b94893bef7d5be2459671c4,0x2b60e82691ce06d5cb78e3a00a210ca929d8a31d,2.8235,1,108
begging,0x23cfac94c2f8bf159f6d164a072e30c62dd33119,0xdad40ef3291ec7182d4d69844a58b5d4c92d0b55,5.5207,1,107
scam,0x1edbba2c72bbd0c27714b2890b0c0d5c78026c45,0x83530033d8bc658b140d9a2c77e45dbc3a199cb2,9.3625,1,181
scam,0x7f1a4463b5de818c262aab6b74930c920d9d2e6c,0xf2999ac74b06fbbe196de904e344486ada06a9b5,23.4257,1,210
begging,0x9f30d17820497630d97c3be5f104e736bddabd75,0x419037758426b8499ebf806cc1ea41768c168b1f,1.8349,0,55
normal,0x62016ede287b183a2419a7f82cb8a68de79bacb3,0xba88c29815331c0d38d88a6c5cca0ce1e2a06325,19.5872,1,139
begging,0x534937c053778a9c786659c273c5f3d8edebc26a,0x88feca6f39b92628930997e1e2fb7c08bcfd964b,1.3919,0,107
normal,0xd5943f6e6e4ac4d429465d4210443ea687ac5019,0x63b19afacda4d79aaa37b2a978b9a7281bbe13cf,2.9132,1,58
normal,0x678cecf4f82a13fe9c57f495dbf21e60c7980a13,0x2c87abe6bab43551a5ae9838a5aecdfef969bd79,6.143,1,145
normal,0x4bbe5d53f1853bf87c50e72bc206d0e443194533,0xcfe55ff604bca770777c20726e70a112320721ed,5.5663,1,120
normal,0x38582f6c62a30cc9f2756d56b5bfce249be693c8,0x0b315de10fc845ab49598b027148f428b9699a2f,6.3905,1,163
scam,0x762a7a4f1af29a4b6b6ec95ba00090c512bfe8f9,0x504ff936f6e1faa04f848e660d97aef47a6da702,9.9818,1,160
normal,0x426db3d2128eb6c761accb23c65da684a3befecd,0x32bbf1a9ceec805f19ccbbdc835ffe3e85420b2d,15.6937,1,130
begging,0x0703aa4a2140818dccde9daebcc6f5d9eb3b0b5b,0x2c86490cdc02cbd1193ffa24da7e3d8e3975a719,1.921,1,98
begging,0xbc22398bc03f93703ecf87a588bc15d4ea82ad0a,0x87ee66cef572123af63c0f276891c103495fade6,1.58,1,69
normal,0xb8170967f91aa1e1d31fba3834925742fbe0d095,0xdb2a32a146294b4b1d82a4b61e6a488042e18936,2.011,1,135
scam,0x6425f12837b3b9af703b79174d2c32ddfc45744a,0x5facb557500b8868ed475a370172dccad7f3137f,32.5204,1,201
begging,0xc360c8ab4c091be9eb0474a11834e5e6a8b273c0,0x8686d690e2005ac53681d39ffe1a35113856b3c3,1.533,1,55
normal,0x08811b760d6ee53b293e7e968eaf3cffc8354afa,0xa912882520686dc2235449c99922f7d332b5ad66,7.684,1,94
normal,0x7ebe65bd276c3345a1e36b6a2078522893bb2e1e,0x2ea6b7e886d8303a7afa0c192308a1003e3884f1,3.3856,1,120
begging,0x430c655326e14248ada910a77fd7e16a0499db10,0x77c5a453873fbac7d7bdebafc1c78461607f568b,4.3098,1,102
scam,0x18264ee7c8a6f084dc30bd56c2496986c921542a,0x5d7966242afb1779cb10eb0f62a62b4607475bcb,13.6072,1,243
scam,0x28e66d1e7e35d4325c93d4552b1e6b6f13f7ae6f,0x230b4751446b73eefb76027e48f665fdf213fa79,32.2537,1,142
begging,0xb24be63c34d0c1f92f65310e5674ad63493012c0,0xb28faac3e76b8756a6d56d0d32230219e274896c,1.6185,1,108
normal,0xbad84080a608e5e6403e45a1349d7d0847b91aa7,0xe0696d33ce995539358f14fa99bd2581f60479cf,17.8691,1,147
normal,0xa8985915e289b91723d4888df4726557ba3e38bb,0xea7ab0b568f0b0a9709c5371b19c2f9427afc3b7,7.4134,1,132
normal,0x66b29f400114a8e880508bfe99f6c99609638006,0x7a1c6b7abd3504e381ddbd8bf67a2a41e8269045,7.7531,1,110
begging,0xdcbda66c344ed1dd29ec1b6385f46178f9904019,0x01cd5072ef3f4737a7d03400898b7347bafc2d58,1.338,1,104
scam,0xf5028fb7ba7ffb28c03d62de880aca82cf044bd2,0xff0eae288263b1a6808e5599081abdfca0f0b04c,5.0651,1,157
normal,0xf2f2cbc292dfebdb83c81ddc86fb9ed2edaafa1e,0x60bbd3b99975121b13316b752ddd0f4866bfcc5c,9.7648,1,133
scam,0x73b19abcaf57514e23d5b332facf0e5040888a23,0x96b1c8a6580c2c6ff2fdcfe5cae2e95c6e7e9181,4.1124,1,104
begging,0x668797b4a966474d7ae2f91ca894f99ff49dd0a9,0x6157554959dea466f85bca6279d57fb64e47f5f7,4.6784,1,116
scam,0x8804799d6921cbdc1c6e2aaede0871567211ede1,0x4e86ed798c2c43e2259f0f2084943998a647b0d6,1.4394,0,180
normal,0x0dbc756e60ef7804f5a414e5b853b61d57766e3b,0x25cfe4d8f8f3b2e3fac5f554210b0fa82b3713bf,13.2529,1,186
begging,0x6ae2989a47c75cea66dc7e39efc6fb07e35c3658,0x75adbac0d7f361599e482919f47ff63fd3c39269,1.7114,1,96
normal,0x3ae9e583b73d2f8a024af70cecb1d8e05e5527ef,0x1b9e6d55e95f5ba79c24cbbab92885e4a4f39ab2,12.2245,1,95
begging,0xcbc6ca59c36388ecb7866a2997c8aa5f89b4248d,0x519ee231c543b06504004c0452c924605cf42f08,4.1755,1,84
normal,0x0f6e2ecafeb9dd8c46146ad18fec98b8cd99524a,0x53aec8704d40d42c24c97a5bcb5c132f304bb872,1.378,1,127
scam,0xcba99dad06b16cb364362daa1c4c6383a0a2d47b,0xfd379b4b76ce93dbf7d97b303ffe3b829281db5c,276.1083,1,135
scam,0x8e45139ae559e4360551867efdb49189b7761247,0x52196fa4bcd725d0f312dcdfabffc86779f54ba5,6.71,1,213
normal,0x9a161c2b5322a22a8d24b5d8da0d130bc3ac5a1d,0xee7334bcb6154527e7a13b3ecf54a1d4967332af,10.9841,1,172
scam,0xe8db840afb4af9d694cdfd6f23c207c3e2702e04,0x2e1d3234b0998ccc2b77ab279c68be89da96af57,28.8307,1,193
begging,0x77c15138b2e8a9c2cca3ea28c9151e0559df7bc1,0xb85afb86518cbb6638e7b80247c14757911e46e4,4.7032,1,74
normal,0x87bf6d04196b50eb7c5cc30de1741297909155a9,0x8f5f9f3bec8dc2a1299dfdecb8c28138df849a35,11.4,1,111
scam,0x6eff23ed5a8beaeb1abb67335ad8080a727de507,0x73efc9f1c2f5fee32934d587e0a787fc50b8ceb8,9.0247,1,177
scam,0xc059993b619a0de2b476bb58bf2082d58a932f7d,0x1a063c275fc17218ce131561ffc9b7780e353870,15.2457,1,217
normal,0x65e979a57f697e3e4565baa321404f3eb137709f,0x973b265de556c6fe9afe411a92150a1637f78127,5.9021,1,126
begging,0x4b84c9a22456168ae6a2a93441dac5f2388caa96,0x34403571e7f5cd7a95e61305d87c5f7b64927252,2.3458,1,123
scam,0xe65683bc81edadf5ea48d28d570e7ae1630d547a,0x31aba28422c55ea0f88bbbb2c89bc0bc7627a633,3.0754,1,204
normal,0x82513ad0a110e9ac0f6cae2e4b5a2cd26d1cb244,0x2585fd93194e50722aeb937f9734db8e4e947926,3.7509,1,75
normal,0xb0216e7bbb53f3627bce04921223161a2dc9cc49,0xc7fce7eb593c7f9132ae311cda1873917172ee15,5.9102,1,53
normal,0x0194be545936c535627af80b74d2f246a48736e4,0x39f81c00a0451c813bec42978b40e089abd81c0c,22.2552,1,149
scam,0x1aed66485c78f42a5135f331f620e129ffb234d7,0xedfd85ce7b5a5f555ec9dede08253df305f69d0b,38.5333,1,134
begging,0x336e170441a19ebadf20dab65139c805b9dcd3b7,0xa8c9bfd9d0a28d0171ea5ac3847b4991972e3c41,3.1089,1,127
normal,0x7541ef66befe25a099edd00eb68e3f81fd70464f,0xaf3cd95f06bd4809d5438fd7dfa571ff76565c78,12.4298,1,163
normal,0xa16b538bbb259635a421ef3805295738422c6ff6,0x840da97d33f87b75c97148ec5cebaec4b4b5fd32,15.2685,1,138
scam,0x6f494edc76d41e8c3b5e62a3e0d1b40695535ce0,0x2f01031f47dab4bdaa5233b7eed649e4bf0dfe0d,30.2581,1,145
scam,0xd2ff077bbc345a5b19eb977fc24d21f39fc11942,0x9c4751d5cf0217af66f9bb9251d68fcebc3232d7,9.7704,1,201
scam,0xe2de5c48b99dcf4861c6e29eeafd7742af62a1cf,0xc37ed952cd76cbd4276dca259600e9a21149d62e,27.02,1,198
normal,0xaa7ce3a7a5d46395ff0df564d99221c9add060f3,0x3a04adb1f8bff709c90cc692051ddbb3556989c7,13.1838,1,163
normal,0x6bd28222711ba3a3946a849f1b30823589b2cab8,0xd9069a28d13614435bf23dfe22221dc18d2179d6,10.3134,1,148
normal,0xcd938b306725cb7df021c031c2c6204443ab58d2,0xac9384e5dc176f3565ad6cbcd347a562796b03f7,8.4598,1,83
normal,0xd37ca9d64d9c235b4cec89f5e204666f35dd7ed4,0x1d1104cdc330eda06c91a610f92d68eb6ea71c02,4.9861,1,100
normal,0x4b0c45199fb16199cb5bf211b081471780463a57,0x35ffed82c0ef69629c9ebefe7761f6fd38c913f0,5.3087,1,99
begging,0xc391dafe9d06931961a2858902d645e301517578,0x9ea65f946605611223d70101c4ad7bdaa967fb6c,2.7396,1,112
normal,0x7e9aa18eccea0394a4acda03c203ff07ca7281f3,0x59769aa7e15e6abfe82827bc564c1f684e03a9f1,10.5443,1,105
scam,0xbcffc1420147c9752252629711318f835142d315,0x3726dbea47797644d03fab2d0cb77e5b7de4ba47,33.4748,1,221
begging,0x30160d2bef578972569ed6ba574a9d8b41a3e6fe,0xd28b8f9ede975f3ceb2953898608e8a258c72c2e,4.3202,1,62
normal,0xdd7934f34b9e8a2976a6a1e573b9a4b6745c27af,0x5e754453494a5356aecb78fbc34358fe412f837e,10.1786,1,136
scam,0xf85bc2065f3aa3df9ebdebbd0b55ea09bc4213b0,0xc87a5d7f0918fc3a7c3b3082cd197ade6a7a1ea7,8.8693,1,155
normal,0x00d07ed9978f26021d9117ecf31206ca7f0cc029,0x9ddb97690849568c198666c5dbd968836ca457db,12.4815,1,78
normal,0xe0e0e0b31b8d48f48b8c6f31cdbd5db9ef82814b,0xdf1dade90e6ca137be1f970fa71a5760ced24e9f,18.7494,1,136
scam,0x365373ca09bbc7868b209a3a480bbbc361e47db0,0xc6d70b30d6aa0494cd6a60e229f348b0723b5352,10.0064,1,203
normal,0x9cca5a54d97d9f1f3fea8f7c18a4e9681b0c3878,0x2668e9b9f7938e070ff14e326aad3e7397a787ec,4.6432,1,163
normal,0x6d98d9ae9176d67aa41e4a5f15f1c6e010e8cbe3,0x91c4ab21cd398423290fc299ae205de88a3df411,11.5277,1,73
normal,0xc27099692eef4088735219819df76e79c48fe6ca,0x00cd54fc3aab10608745b0484153f1318026669a,3.801,1,154
begging,0x68dc0fbcf21388d9a7b38ae80615e7417c67afd2,0xc70648b555151620371d25cdc17b13fc609ad4eb,2.3055,1,108
normal,0x864b809bb19b47ba17fc1e5c5bf4d22e329143ef,0x61152221c530c6d97b1381a4cd2e824111320e12,6.4987,1,139
normal,0x2e31426b9b14df767b3a7945c7bfb038ebc253b6,0x2837537bb8f41695e9a507b8bd2395391022366d,15.3291,1,138
begging,0xe45d58c5f6d1a48481df0bd8afebfd9a58167b10,0xdf741822366edd6c4e4c8377d68c99877add7db3,2.5892,1,77
begging,0x347f199400c8cc1012dd701cd10387dd556e4452,0x14f24b0e215a5688509cc4faec8750c65c752f9c,2.6654,1,86
scam,0xcecdba47e7a2ddb64f965a04e30f8f5f1b54c2f9,0x3825e65190b32ea26a438c49a34d039ab934c2cc,3.2804,1,205
begging,0x2f5a669bd92d2c5f59920355cd63840aae02fce6,0x4a0c8675fabbf338a7f9f18bc1ab880690c35e11,3.71,1,123
normal,0x6ce28c5dc267043c10f9d00c5bc799c7b52c63d5,0x5116bcee2c9972df57b261ae85f23ce0d8cb3ea7,19.1057,1,180
scam,0x74d3d4b848455a4c12f1c44b1e6da96970c08399,0x3282050b0df04682db170e389d5e215771324a04,25.7725,1,221
begging,0xa742f7108d0cd2b7a993f79e8f4af584aff121e0,0xc3be0e8491904b89ce40565b74e123f6d068d692,6.5823,1,77
normal,0x772b2f9b230e87a5572c1364c82da659b9cc38d6,0x93358a8f67c11af6888b2643c810f3f8d64f1ebb,12.8059,1,78
normal,0x3efe80d71b549b20df101931c8a9ce8405cbced3,0xb18ca3bc48e9f6b51dcd2d3ffe076d5562e944f3,7.8105,1,136
scam,0x853b7b92a2e463e00cd1e2d43c7089d14470bd79,0x5f1028ca5b7e697359ae273d6b60e79c679cbeee,37.5438,1,215
normal,0x2717cbc3b158abccbc93a6e5f9f96e758c1eb163,0x60ea10996bb6050dba2438253153cd0ed56aeee7,8.6167,1,100
normal,0xdd173658b40f6349a02ff303e1b145678ffb1fe5,0x1a12c4cb1c24335ca84a7626913c9f32444262f2,4.3006,1,164
normal,0x522308c1296485edf6a7f1bd4948c2b0eda8b5a4,0xd20a7060446f2e6d67ea08d6cfb06cc7533fafe5,9.0337,1,81
normal,0xf5c4538013ecf29861687d4449c7193b8acc7ab6,0x569f6840997fa63d418f4b9dc19cd88cf2cb90ef,18.3206,1,160
normal,0xfc6dcf659b53eca1c7193a04ac94c74318f7f6f3,0x4711d4ccdae2fb9ba224c7036a7122dfe28fdb80,11.9756,1,89
scam,0x8b48509b98be77bb4e86d3b312bce39d461c3f93,0x7bd9a2d7e922ec40e940da3e1a2abfd4ca056d99,35.2646,1,144
scam,0x0c01f79efffc0bdef185a83cba2d329482eb600d,0x977e42aabc539f9c7bf66d06a5995b783ee6c85b,52.0705,1,198
scam,0xd3a9acc1fe3674f1e7440d8cfac791251455c019,0xe2de7112cf126d6a174b8ca6bd64c8605750d67b,95.0269,1,214
normal,0xad7d386033525a85f22c837a2cb9dd93bbba94f9,0xfdb4ae0363743550ef8cb26a5f3ee0e12cf60a2b,4.544,1,211
normal,0xa3277c9503527ae78ee57ce85628676ef302bfce,0x4ed8c61d02f5b3aade5271cc41c38282728f9f57,10.6859,1,85
begging,0xec93953043ca91412b225c93d09fbfee50834d34,0xbb976ba2ab744a4ad14eea793cb71aeec4914db1,2.9316,1,109
scam,0xd51b955768446a8233219c96b703195211f975be,0x60343e130b66a5199d63a67615ec83d45f91010f,12.6063,1,173
normal,0xc8206f711b2be9bca5940e7d53f22ca22245954f,0x66ece9ab16af826d0883637a3c997a33257f1ebf,5.1284,1,115
normal,0x6cdea294b3c5b11dcf3b86d0f90e9db763d55a97,0x12df4adba2eb7959d52a05b2c92a0153e818cd07,4.0901,1,138
